fecha,mes,semana,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,mujer,avg_vel_mujer,hombre,avg_vel_hombre,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup,avg_vel_pickup,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus
15/08/2021,Agosto,33,domingo,22,84,6,2,5,32,5,50,7,4,40,36,44,771,32,755,61,14,64,0,0,2,35,20,52
15/08/2021,Agosto,33,domingo,23,6,2,0,0,6,5,0,0,0,0,0,0,60,29,58,61,2,85,0,0,0,0,0,0
16/08/2021,Agosto,34,lunes,5,36,4,0,0,14,5,22,7,6,25,0,0,99,19,97,50,2,45,0,0,0,0,14,48
16/08/2021,Agosto,34,lunes,6,123,8,1,5,19,8,103,10,35,32,24,40,438,44,403,62,27,54,4,48,4,58,28,53
16/08/2021,Agosto,34,lunes,7,224,10,2,15,45,8,177,8,55,32,12,47,2241,55,2111,72,93,73,20,68,17,62,74,55
16/08/2021,Agosto,34,lunes,8,211,4,0,0,43,5,168,7,57,30,24,58,3231,52,2861,70,240,64,62,63,68,61,109,55
16/08/2021,Agosto,34,lunes,9,113,5,0,0,29,9,84,6,16,28,54,52,4393,48,3784,67,410,60,72,63,127,53,95,56
16/08/2021,Agosto,34,lunes,10,83,4,0,0,22,6,61,7,7,28,98,48,3485,48,2860,67,423,61,81,59,121,54,94,58
16/08/2021,Agosto,34,lunes,11,67,4,0,0,8,5,59,6,12,26,45,47,3787,51,3233,70,342,63,62,66,150,57,57,60
16/08/2021,Agosto,34,lunes,12,50,4,0,0,9,5,41,8,3,25,97,57,3713,51,3188,69,351,63,59,62,115,60,75,59
16/08/2021,Agosto,34,lunes,13,44,10,3,15,7,5,34,9,3,25,184,60,4195,51,3728,69,290,64,92,64,85,59,62,61
16/08/2021,Agosto,34,lunes,14,79,4,0,0,14,5,65,7,3,35,128,59,4690,49,4107,70,370,58,108,61,105,55,60,60
16/08/2021,Agosto,34,lunes,15,91,6,3,5,39,7,49,7,3,15,117,54,4509,48,4011,72,321,62,75,62,102,44,54,61
16/08/2021,Agosto,34,lunes,16,130,5,0,0,57,8,73,7,11,27,89,50,4675,50,4134,71,329,65,113,58,99,58,78,61
16/08/2021,Agosto,34,lunes,17,168,4,0,0,39,6,129,8,22,29,123,46,4883,51,4360,70,359,62,93,62,71,58,97,56
16/08/2021,Agosto,34,lunes,18,170,9,1,15,64,5,105,7,37,31,99,40,5370,47,4925,64,326,59,77,60,42,53,107,52
16/08/2021,Agosto,34,lunes,19,165,7,1,5,67,6,97,8,49,36,86,44,3733,44,3487,61,197,56,26,55,23,48,73,50
16/08/2021,Agosto,34,lunes,20,144,5,0,0,54,5,90,9,14,34,54,43,2422,47,2287,62,104,61,16,59,15,52,41,54
16/08/2021,Agosto,34,lunes,21,114,6,9,5,54,6,51,7,5,33,18,42,1443,46,1370,61,50,61,15,52,8,56,38,54
16/08/2021,Agosto,34,lunes,22,155,6,13,5,34,6,108,6,5,29,20,41,885,45,857,60,23,53,2,65,3,48,28,48
16/08/2021,Agosto,34,lunes,23,31,5,1,5,8,5,22,5,0,0,1,45,39,18,37,56,2,35,0,0,0,0,0,0
17/08/2021,Agosto,34,martes,5,24,7,0,0,6,8,18,12,0,0,8,45,86,32,80,44,4,70,2,45,0,0,20,46
17/08/2021,Agosto,34,martes,6,96,6,0,0,6,5,90,13,41,38,21,34,465,45,434,60,21,61,2,45,8,60,28,53
17/08/2021,Agosto,34,martes,7,259,6,0,0,19,8,240,10,119,33,24,49,1991,54,1861,69,109,69,15,65,6,65,71,56
17/08/2021,Agosto,34,martes,8,174,5,0,0,42,7,132,7,127,30,31,57,2690,53,2357,74,232,69,49,65,52,58,80,58
17/08/2021,Agosto,34,martes,9,86,4,0,0,24,6,62,7,26,31,50,50,2769,53,2319,72,314,67,41,68,95,56,70,60
17/08/2021,Agosto,34,martes,10,123,9,1,15,28,6,94,5,6,32,48,46,2196,50,1795,70,242,59,59,65,100,55,65,57
17/08/2021,Agosto,34,martes,11,152,4,0,0,17,6,135,6,6,28,54,45,2500,50,2118,68,245,63,48,67,89,52,33,63
17/08/2021,Agosto,34,martes,12,89,3,0,0,12,5,77,5,30,24,72,47,3855,48,3321,67,322,62,75,58,137,52,63,54
17/08/2021,Agosto,34,martes,13,73,3,0,0,25,5,48,5,6,40,105,47,4543,48,4020,67,347,64,68,55,108,54,66,60
17/08/2021,Agosto,34,martes,14,63,3,0,0,8,5,55,5,2,25,131,37,4774,46,4295,63,265,58,105,57,109,51,66,62
17/08/2021,Agosto,34,martes,15,75,6,0,0,27,7,48,12,6,30,93,45,4567,47,3925,67,405,55,111,61,126,52,75,51
17/08/2021,Agosto,34,martes,16,206,7,9,5,42,9,155,8,12,25,93,45,4714,39,4163,52,349,46,116,42,86,53,90,59
17/08/2021,Agosto,34,martes,17,270,8,9,5,45,9,216,10,13,13,91,37,5188,34,4559,48,428,41,104,41,97,40,69,59
17/08/2021,Agosto,34,martes,18,264,8,7,9,98,6,159,8,56,32,117,41,5614,48,5085,67,430,60,71,59,28,52,113,58
17/08/2021,Agosto,34,martes,19,262,6,6,5,94,6,162,7,50,31,186,56,4783,52,4477,73,237,71,42,64,27,55,94,60
17/08/2021,Agosto,34,martes,20,223,6,3,5,60,5,160,9,21,26,90,50,2816,51,2607,67,140,65,54,68,15,53,56,54
17/08/2021,Agosto,34,martes,21,143,4,0,0,63,5,80,6,10,35,33,46,1465,47,1394,64,45,65,19,60,7,46,42,52
17/08/2021,Agosto,34,martes,22,114,4,0,0,37,5,77,8,4,30,30,42,798,50,761,68,26,73,2,60,9,51,21,53
17/08/2021,Agosto,34,martes,23,7,3,0,0,5,5,2,5,0,0,0,0,62,12,62,62,0,0,0,0,0,0,0,0
18/08/2021,Agosto,34,miércoles,5,70,5,0,0,4,5,66,10,4,35,3,38,91,21,89,49,0,0,2,55,0,0,20,46
18/08/2021,Agosto,34,miércoles,6,114,9,4,5,13,7,97,14,46,26,29,31,438,37,408,60,24,56,2,35,4,35,36,54
18/08/2021,Agosto,34,miércoles,7,222,6,0,0,21,9,201,10,86,30,16,43,1913,53,1783,71,87,71,18,69,25,55,63,60
18/08/2021,Agosto,34,miércoles,8,160,7,2,5,45,7,113,8,111,33,22,56,2509,55,2185,76,202,71,48,74,74,57,93,59
18/08/2021,Agosto,34,miércoles,9,66,4,0,0,11,5,55,6,30,30,36,51,2609,54,2234,74,257,68,36,67,82,60,60,63
18/08/2021,Agosto,34,miércoles,10,31,5,0,0,5,7,26,8,8,28,22,50,1261,52,1043,70,139,62,28,67,51,60,34,59
18/08/2021,Agosto,34,miércoles,11,29,7,1,5,8,9,20,8,4,20,16,45,1227,53,1033,71,121,64,27,68,46,62,18,59
18/08/2021,Agosto,34,miércoles,12,33,5,2,5,8,5,23,6,4,15,56,63,2323,48,2017,66,205,60,35,59,66,57,42,56
18/08/2021,Agosto,34,miércoles,13,117,4,0,0,4,5,113,6,13,22,83,53,3091,52,2718,71,215,65,94,64,64,59,40,62
18/08/2021,Agosto,34,miércoles,14,62,4,0,0,4,5,58,6,2,35,90,50,2818,52,2474,72,203,65,87,63,54,58,44,62
18/08/2021,Agosto,34,miércoles,15,56,8,3,5,14,9,39,9,2,25,80,51,3171,50,2798,71,226,64,73,62,74,53,44,59
18/08/2021,Agosto,34,miércoles,16,64,5,0,0,34,7,30,9,10,23,72,53,3243,49,2894,67,219,60,64,65,66,54,48,58
18/08/2021,Agosto,34,miércoles,17,138,6,2,5,26,5,110,8,20,25,61,45,3431,49,3044,68,251,59,77,60,59,57,55,56
18/08/2021,Agosto,34,miércoles,18,123,7,2,5,28,9,93,8,24,31,82,46,3642,49,3338,67,235,63,46,58,23,56,64,59
18/08/2021,Agosto,34,miércoles,19,154,6,2,5,46,5,106,8,30,39,116,54,3538,51,3310,68,188,62,22,58,18,68,60,61
18/08/2021,Agosto,34,miércoles,20,136,5,0,0,35,5,101,10,18,30,71,51,2473,50,2339,65,101,65,23,68,10,51,46,51
18/08/2021,Agosto,34,miércoles,21,186,6,7,5,75,5,104,9,6,47,33,43,1597,49,1540,59,35,62,8,70,14,53,38,50
18/08/2021,Agosto,34,miércoles,22,58,7,2,5,13,5,43,11,6,38,19,42,972,45,931,61,38,67,2,60,1,35,27,50
18/08/2021,Agosto,34,miércoles,23,6,3,0,0,2,5,4,5,0,0,0,0,95,27,93,60,2,75,0,0,0,0,0,0
19/08/2021,Agosto,34,jueves,5,31,7,0,0,6,5,25,17,11,35,4,30,102,17,94,47,0,0,0,0,8,38,18,53
19/08/2021,Agosto,34,jueves,6,132,9,0,0,28,8,104,19,31,31,26,37,434,42,402,57,17,56,4,53,11,43,28,55
19/08/2021,Agosto,34,jueves,7,233,8,2,5,29,9,202,9,118,32,35,41,1949,56,1825,72,102,69,4,85,18,52,68,59
19/08/2021,Agosto,34,jueves,8,104,5,0,0,24,7,80,8,74,34,32,55,2662,52,2350,73,214,66,48,66,50,58,79,58
19/08/2021,Agosto,34,jueves,9,79,5,0,0,21,5,58,10,23,33,52,54,2571,54,2212,71,255,64,34,74,70,58,78,58
19/08/2021,Agosto,34,jueves,10,32,5,0,0,6,8,26,7,2,35,32,46,2221,53,1866,72,262,63,38,68,55,60,56,60
19/08/2021,Agosto,34,jueves,11,67,4,0,0,19,6,48,6,6,22,54,48,2374,52,2078,72,194,66,37,70,65,54,40,59
19/08/2021,Agosto,34,jueves,12,38,6,0,0,5,9,33,10,10,39,40,54,2709,51,2315,72,252,63,56,63,86,59,40,61
19/08/2021,Agosto,34,jueves,13,44,4,0,0,2,5,42,7,0,0,108,53,2999,55,2632,75,247,68,44,71,76,60,38,65
19/08/2021,Agosto,34,jueves,14,33,5,0,0,10,5,23,10,4,30,94,50,3113,53,2759,75,218,64,64,68,72,58,40,67
19/08/2021,Agosto,34,jueves,15,62,4,0,0,17,6,45,5,4,35,94,48,3090,52,2766,74,175,64,64,69,85,53,42,61
19/08/2021,Agosto,34,jueves,16,95,4,0,0,26,6,69,7,12,27,96,50,3247,50,2940,69,222,62,33,55,52,62,58,57
19/08/2021,Agosto,34,jueves,17,110,6,6,5,21,6,83,7,17,33,103,45,3434,47,3076,66,221,59,73,58,64,52,58,55
19/08/2021,Agosto,34,jueves,18,91,6,0,0,23,10,68,10,20,33,95,46,3710,45,3410,63,218,57,51,56,31,47,53,55
19/08/2021,Agosto,34,jueves,19,139,6,6,5,34,6,99,6,19,32,119,56,3501,48,3293,66,145,63,49,61,14,48,67,60
19/08/2021,Agosto,34,jueves,20,188,7,4,5,57,6,127,10,9,39,88,53,2666,49,2532,65,99,68,13,70,22,43,35,58
19/08/2021,Agosto,34,jueves,21,155,7,1,5,38,6,116,9,23,31,34,40,1590,45,1517,60,47,62,16,54,10,48,40,50
19/08/2021,Agosto,34,jueves,22,133,7,1,5,31,7,101,9,3,45,15,46,980,47,943,60,31,64,1,65,5,47,31,48
19/08/2021,Agosto,34,jueves,23,5,2,0,0,5,5,0,0,0,0,1,65,81,21,79,61,2,45,0,0,0,0,0,0
20/08/2021,Agosto,34,viernes,5,25,5,0,0,0,0,25,14,4,35,11,30,105,20,101,47,4,55,0,0,0,0,18,44
20/08/2021,Agosto,34,viernes,6,81,7,0,0,17,7,64,14,29,31,22,35,412,43,366,59,27,52,7,56,12,47,34,50
20/08/2021,Agosto,34,viernes,7,239,7,1,5,32,6,206,9,82,30,21,42,1609,54,1471,71,86,75,25,68,27,58,70,55
20/08/2021,Agosto,34,viernes,8,128,6,1,5,35,6,92,7,63,36,30,60,2269,54,2001,75,203,68,32,65,33,60,74,57
20/08/2021,Agosto,34,viernes,9,62,6,1,5,23,6,38,8,26,36,56,54,2586,54,2201,73,255,65,57,73,73,57,70,59
20/08/2021,Agosto,34,viernes,10,81,5,0,0,22,9,59,6,13,31,50,46,2390,53,1998,74,257,68,55,66,80,55,68,62
20/08/2021,Agosto,34,viernes,11,50,8,2,5,20,8,28,11,12,24,60,45,2514,54,2084,74,269,68,54,70,107,59,38,62
20/08/2021,Agosto,34,viernes,12,96,9,1,15,14,5,81,8,11,30,90,66,3884,50,3373,71,280,63,103,62,128,56,67,60
20/08/2021,Agosto,34,viernes,13,84,4,0,0,15,6,69,7,5,13,254,49,4684,51,4104,71,385,62,78,65,117,55,54,65
20/08/2021,Agosto,34,viernes,14,52,6,0,0,9,8,43,9,3,28,228,50,4382,52,3813,73,324,64,110,61,135,60,57,59
20/08/2021,Agosto,34,viernes,15,58,6,0,0,25,6,33,11,29,30,195,48,4345,53,3789,74,357,66,100,63,99,61,63,59
20/08/2021,Agosto,34,viernes,16,110,5,0,0,55,8,55,8,15,39,111,62,4884,50,4334,72,342,63,103,63,105,52,81,61
20/08/2021,Agosto,34,viernes,17,173,5,0,0,29,9,144,6,27,26,148,46,5159,53,4498,71,425,66,138,65,98,63,85,60
20/08/2021,Agosto,34,viernes,18,95,6,3,5,32,5,60,7,37,39,144,47,5605,53,5076,72,353,62,105,68,71,61,85,55
20/08/2021,Agosto,34,viernes,19,176,10,3,15,57,8,116,6,42,44,180,62,5311,51,4951,69,274,67,61,59,25,59,81,57
20/08/2021,Agosto,34,viernes,20,245,7,13,5,87,6,145,10,8,41,157,58,4457,50,4213,66,178,66,29,66,37,50,61,55
20/08/2021,Agosto,34,viernes,21,165,5,0,0,66,7,99,9,5,39,43,48,3067,49,2942,62,95,62,23,55,7,68,51,52
20/08/2021,Agosto,34,viernes,22,233,6,3,5,97,5,133,7,10,53,72,45,1854,47,1793,62,43,65,7,56,11,51,38,53
20/08/2021,Agosto,34,viernes,23,2,2,0,0,2,5,0,0,0,0,5,49,74,12,74,59,0,0,0,0,0,0,3,62
21/08/2021,Agosto,34,sábado,5,7,4,0,0,0,0,7,11,3,22,6,52,96,32,92,49,0,0,1,55,3,55,10,44
21/08/2021,Agosto,34,sábado,6,69,6,0,0,13,7,56,11,14,31,12,35,291,43,259,52,24,60,2,55,6,48,35,47
21/08/2021,Agosto,34,sábado,7,204,7,1,5,30,8,173,9,69,30,14,49,562,45,482,64,49,56,11,69,20,38,57,49
21/08/2021,Agosto,34,sábado,8,134,6,0,0,24,7,110,10,197,31,28,53,1262,53,1052,70,159,62,19,68,32,64,62,50
21/08/2021,Agosto,34,sábado,9,89,6,0,0,23,7,66,11,133,31,34,48,1778,53,1465,73,216,64,31,67,66,63,48,59
21/08/2021,Agosto,34,sábado,10,184,6,5,5,11,5,168,7,125,25,47,47,1970,48,1716,69,145,61,49,63,60,49,38,56
21/08/2021,Agosto,34,sábado,11,96,5,0,0,13,7,83,6,25,25,72,42,2295,52,1957,72,240,65,44,66,54,57,44,56
21/08/2021,Agosto,34,sábado,12,85,5,0,0,21,8,64,7,38,26,139,65,3666,53,3243,72,274,67,56,68,93,57,56,56
21/08/2021,Agosto,34,sábado,13,141,8,3,8,42,6,96,9,20,23,240,52,4699,54,4199,75,305,69,115,70,80,60,57,65
21/08/2021,Agosto,34,sábado,14,96,5,0,0,30,7,66,7,5,27,275,48,4389,54,3973,77,281,70,45,65,90,58,78,66
21/08/2021,Agosto,34,sábado,15,64,4,0,0,18,5,46,8,6,30,277,51,3502,53,3161,76,242,73,54,56,45,59,60,64
21/08/2021,Agosto,34,sábado,16,90,4,0,0,36,6,54,6,7,41,219,64,3461,54,3223,76,184,67,36,72,18,53,93,53
21/08/2021,Agosto,34,sábado,17,102,4,0,0,26,5,76,7,6,33,99,54,3025,56,2885,77,94,69,22,70,24,66,80,53
21/08/2021,Agosto,34,sábado,18,103,5,0,0,47,8,56,7,22,29,95,49,2888,50,2702,74,138,63,36,67,12,47,72,51
21/08/2021,Agosto,34,sábado,19,172,4,0,0,42,6,130,7,36,43,171,59,3322,54,3160,72,123,70,15,69,24,58,60,48
21/08/2021,Agosto,34,sábado,20,162,6,5,5,73,6,84,8,7,31,87,53,2777,48,2682,70,73,68,13,61,9,42,42,57
21/08/2021,Agosto,34,sábado,21,199,6,8,5,41,5,150,8,2,55,37,52,1692,48,1630,63,43,65,7,62,12,52,32,50
21/08/2021,Agosto,34,sábado,22,123,5,0,0,49,5,74,11,4,45,15,42,1154,51,1113,63,33,64,2,65,6,62,19,52
21/08/2021,Agosto,34,sábado,23,8,14,0,0,6,8,2,35,0,0,1,15,100,27,96,65,4,70,0,0,0,0,0,0
22/08/2021,Agosto,34,domingo,5,14,2,0,0,0,0,14,5,4,15,2,55,166,21,160,47,4,45,0,0,2,15,0,0
22/08/2021,Agosto,34,domingo,6,46,4,0,0,2,5,44,6,2,65,2,45,165,37,155,59,6,48,2,55,2,25,12,57
22/08/2021,Agosto,34,domingo,7,67,8,4,10,14,6,49,9,33,28,14,46,307,42,273,59,24,63,2,55,8,33,19,51
22/08/2021,Agosto,34,domingo,8,80,10,2,15,15,6,63,9,157,28,21,35,389,39,338,54,28,46,11,52,12,44,26,44
22/08/2021,Agosto,34,domingo,9,145,7,1,5,30,5,114,11,179,22,41,39,446,42,403,54,24,50,17,41,2,65,24,45
22/08/2021,Agosto,34,domingo,10,161,8,7,6,29,6,125,11,205,19,30,42,608,46,548,60,47,57,3,55,10,59,20,48
22/08/2021,Agosto,34,domingo,11,117,5,0,0,36,7,81,7,216,18,56,39,779,44,738,60,26,57,5,53,10,51,14,52
22/08/2021,Agosto,34,domingo,12,58,8,4,5,13,12,41,6,116,22,56,48,1094,43,1030,59,42,55,18,57,4,45,22,50
22/08/2021,Agosto,34,domingo,13,62,6,6,8,8,5,48,6,21,22,133,43,1703,48,1588,69,75,57,26,67,14,49,21,58
22/08/2021,Agosto,34,domingo,14,58,5,2,5,15,5,41,5,9,31,210,46,1925,54,1822,73,74,66,13,67,16,61,19,56
22/08/2021,Agosto,34,domingo,15,38,4,0,0,12,5,26,6,14,34,221,57,1546,50,1453,71,66,61,17,61,10,56,23,55
22/08/2021,Agosto,34,domingo,16,34,4,0,0,2,5,32,8,5,75,162,70,1346,54,1272,71,52,66,15,78,7,56,23,52
22/08/2021,Agosto,34,domingo,17,55,6,2,5,22,5,31,7,5,51,53,62,839,48,797,71,29,68,10,65,3,35,16,48
22/08/2021,Agosto,34,domingo,18,51,4,0,0,17,5,34,6,11,37,43,46,927,54,879,73,37,66,8,75,3,58,16,45
22/08/2021,Agosto,34,domingo,19,149,7,3,5,61,6,85,8,50,52,131,64,2381,53,2232,69,118,69,25,68,6,57,32,50
22/08/2021,Agosto,34,domingo,20,180,6,12,5,51,6,117,7,12,38,143,54,2808,47,2713,68,63,64,17,66,15,36,46,54
22/08/2021,Agosto,34,domingo,21,250,6,16,5,95,5,139,8,9,48,87,46,2083,47,1979,64,73,70,15,61,16,39,39,51
22/08/2021,Agosto,34,domingo,22,498,5,56,5,127,5,315,5,4,50,29,45,1389,35,1323,66,59,55,4,48,3,5,26,50
22/08/2021,Agosto,34,domingo,23,9,4,0,0,0,0,9,12,0,0,3,22,90,13,90,66,0,0,0,0,0,0,6,45
23/08/2021,Agosto,35,lunes,5,6,5,0,0,2,10,4,5,1,25,3,42,48,31,46,47,1,55,0,0,1,55,6,47
23/08/2021,Agosto,35,lunes,6,57,9,0,0,10,12,47,14,12,32,7,31,208,41,191,60,12,48,3,45,2,50,15,55
23/08/2021,Agosto,35,lunes,7,107,5,0,0,18,7,89,7,21,29,10,46,1107,55,1036,75,52,73,5,69,14,60,37,56
23/08/2021,Agosto,35,lunes,8,73,4,0,0,19,7,54,6,22,32,19,53,1244,55,1108,75,95,73,18,71,23,56,39,60
23/08/2021,Agosto,35,lunes,9,38,4,0,0,6,5,32,8,10,36,18,57,1439,54,1264,72,118,71,26,64,31,61,29,59
23/08/2021,Agosto,35,lunes,10,37,4,0,0,12,6,25,7,4,28,16,49,1157,51,953,71,123,62,34,65,47,58,27,60
23/08/2021,Agosto,35,lunes,11,30,5,0,0,6,7,24,9,5,29,19,46,1230,55,1070,77,109,68,19,72,32,58,21,62
23/08/2021,Agosto,35,lunes,12,16,4,0,0,6,5,10,6,3,42,33,59,1201,54,1017,73,116,67,35,72,33,58,21,60
23/08/2021,Agosto,35,lunes,13,22,4,0,0,4,5,18,6,0,0,31,55,1473,54,1319,76,92,67,30,69,32,58,20,65
23/08/2021,Agosto,35,lunes,14,35,4,0,0,7,5,28,7,4,60,29,58,1502,55,1336,75,105,71,26,70,35,57,30,59
23/08/2021,Agosto,35,lunes,15,25,6,0,0,6,8,19,9,5,37,47,51,1441,51,1271,74,97,67,32,66,41,50,24,63
23/08/2021,Agosto,35,lunes,16,35,4,0,0,7,5,28,7,4,60,29,58,1502,55,1336,75,105,71,26,70,35,57,30,59
23/08/2021,Agosto,35,lunes,17,59,4,0,0,10,7,49,6,12,33,32,50,1581,53,1418,72,96,66,38,64,29,64,24,59
23/08/2021,Agosto,35,lunes,18,49,5,0,0,17,7,32,8,11,37,43,42,1813,51,1674,73,101,66,20,63,18,52,33,57
23/08/2021,Agosto,35,lunes,19,97,10,1,15,34,7,62,8,17,41,57,53,1608,52,1488,70,86,67,22,72,12,51,35,56
23/08/2021,Agosto,35,lunes,20,92,8,5,7,33,6,54,12,4,38,26,49,1236,46,1173,67,49,68,9,55,5,41,20,53
23/08/2021,Agosto,35,lunes,21,77,6,8,6,24,5,45,8,3,38,21,45,733,47,697,65,25,62,8,54,3,52,20,56
23/08/2021,Agosto,35,lunes,22,72,6,4,5,29,5,39,8,6,30,9,36,468,41,453,62,10,62,3,55,2,25,12,56
23/08/2021,Agosto,35,lunes,23,7,5,1,5,4,5,2,5,0,0,0,0,36,26,35,64,1,65,0,0,0,0,1,35
24/08/2021,Agosto,35,martes,5,18,7,0,0,4,5,14,16,6,28,8,43,102,16,100,43,0,0,0,0,2,35,16,40
24/08/2021,Agosto,35,martes,6,89,8,0,0,8,11,81,13,17,37,14,36,489,38,452,60,22,57,2,25,13,50,31,52
24/08/2021,Agosto,35,martes,7,119,8,2,10,10,5,107,10,42,31,15,46,1005,54,940,72,41,73,10,70,14,56,38,57
24/08/2021,Agosto,35,martes,8,99,4,0,0,17,6,82,7,53,36,14,54,1503,50,1332,69,105,66,31,58,35,58,52,56
24/08/2021,Agosto,35,martes,9,59,5,1,1,13,6,45,7,27,30,29,47,1628,50,1386,69,166,64,26,63,50,56,40,58
24/08/2021,Agosto,35,martes,10,58,6,1,5,14,6,43,7,24,28,31,46,1435,51,1211,68,142,62,28,67,54,57,35,57
24/08/2021,Agosto,35,martes,11,54,5,2,3,11,5,42,7,22,28,25,44,1390,50,1188,69,130,63,30,63,42,55,21,58
24/08/2021,Agosto,35,martes,12,61,5,0,0,9,8,52,8,7,26,87,63,3309,50,2837,72,267,68,99,66,106,46,58,59
24/08/2021,Agosto,35,martes,13,66,4,0,0,6,5,60,7,3,5,120,52,4556,53,4026,75,324,69,89,67,117,52,57,59
24/08/2021,Agosto,35,martes,14,46,7,0,0,9,7,37,13,24,26,123,50,4721,55,4210,77,296,67,98,67,117,64,69,63
24/08/2021,Agosto,35,martes,15,71,5,0,0,24,6,47,8,9,52,112,52,4317,52,3890,75,247,68,72,65,108,52,72,59
24/08/2021,Agosto,35,martes,16,99,7,3,5,38,7,58,9,26,44,91,59,4599,53,4124,74,333,66,67,64,75,62,82,58
24/08/2021,Agosto,35,martes,17,113,5,0,0,29,7,84,8,15,34,112,50,4990,51,4426,73,324,67,124,64,116,52,86,58
24/08/2021,Agosto,35,martes,18,145,5,0,0,53,7,92,8,70,32,94,42,5691,52,5200,72,352,66,81,65,58,58,96,58
24/08/2021,Agosto,35,martes,19,197,8,3,5,58,10,136,9,73,42,120,59,4982,51,4682,69,218,64,54,68,28,51,96,55
24/08/2021,Agosto,35,martes,20,247,7,8,5,74,5,165,11,32,33,101,52,3621,50,3407,67,146,66,43,63,25,52,68,55
24/08/2021,Agosto,35,martes,21,261,6,23,5,93,6,145,8,13,33,42,41,2340,49,2207,65,94,62,27,61,12,59,55,54
24/08/2021,Agosto,35,martes,22,276,6,12,5,116,6,148,8,31,23,22,45,1406,47,1343,63,43,61,11,63,9,48,36,53
24/08/2021,Agosto,35,martes,23,9,3,0,0,0,0,9,8,0,0,0,0,72,12,72,61,0,0,0,0,0,0,0,0
25/08/2021,Agosto,35,miércoles,5,13,6,0,0,2,5,11,13,4,33,2,30,66,24,60,47,4,45,2,30,0,0,8,45
25/08/2021,Agosto,35,miércoles,6,64,9,0,0,15,12,49,15,24,33,11,35,245,43,233,61,8,59,2,50,2,45,17,54
25/08/2021,Agosto,35,miércoles,7,95,5,0,0,8,5,87,9,72,31,10,45,972,57,916,76,39,72,7,78,10,57,34,57
25/08/2021,Agosto,35,miércoles,8,75,4,0,0,19,6,56,7,43,33,18,59,1191,55,1028,76,120,69,12,71,31,59,37,59
25/08/2021,Agosto,35,miércoles,9,66,6,1,5,21,7,44,6,19,30,23,47,1380,55,1190,77,136,70,21,70,33,57,33,65
25/08/2021,Agosto,35,miércoles,10,28,6,1,5,10,5,17,7,1,35,28,52,1183,52,991,74,124,64,30,70,38,53,30,62
25/08/2021,Agosto,35,miércoles,11,34,6,0,0,9,11,25,7,4,23,25,47,1122,51,941,72,112,66,25,62,44,56,20,64
25/08/2021,Agosto,35,miércoles,12,24,4,0,0,9,6,15,6,3,35,44,60,1264,52,1106,71,95,64,27,69,36,56,20,63
25/08/2021,Agosto,35,miércoles,13,30,6,1,5,9,8,20,6,2,20,64,53,1499,51,1326,72,112,66,23,60,38,57,20,62
25/08/2021,Agosto,35,miércoles,14,14,4,0,0,1,5,13,7,3,35,60,49,1486,51,1317,74,105,61,31,66,33,53,19,60
25/08/2021,Agosto,35,miércoles,15,31,7,2,10,3,5,26,7,4,23,56,54,1441,49,1253,69,112,62,36,57,40,56,24,52
25/08/2021,Agosto,35,miércoles,16,44,5,0,0,8,6,36,8,5,37,39,51,1686,48,1523,69,98,60,24,55,41,54,32,55
25/08/2021,Agosto,35,miércoles,17,52,4,0,0,13,5,39,7,15,24,42,41,1826,52,1639,73,112,67,35,60,40,61,31,53
25/08/2021,Agosto,35,miércoles,18,57,6,1,5,11,6,45,8,22,37,45,47,1858,52,1714,73,106,66,23,68,15,51,31,57
25/08/2021,Agosto,35,miércoles,19,165,7,8,8,50,7,107,8,21,32,83,52,2850,51,2602,71,189,65,41,62,18,58,47,62
25/08/2021,Agosto,35,miércoles,20,140,7,5,5,46,6,89,11,10,27,65,52,2765,50,2620,67,123,65,12,68,10,49,49,54
25/08/2021,Agosto,35,miércoles,21,182,7,31,9,40,7,111,6,2,40,22,44,1476,49,1404,64,56,64,7,55,9,61,31,52
25/08/2021,Agosto,35,miércoles,22,107,9,4,10,13,11,90,7,3,25,27,44,1104,38,1076,62,12,49,9,52,7,25,31,50
25/08/2021,Agosto,35,miércoles,23,6,3,0,0,4,5,2,5,0,0,1,35,94,22,92,64,2,45,0,0,0,0,1,65
26/08/2021,Agosto,35,jueves,5,16,7,0,0,3,5,13,17,0,0,14,32,103,30,99,50,2,35,2,65,0,0,14,49
26/08/2021,Agosto,35,jueves,6,109,11,2,5,12,12,95,18,37,32,26,37,471,41,442,59,16,58,2,40,11,48,33,52
26/08/2021,Agosto,35,jueves,7,222,7,0,0,24,13,198,8,126,33,31,48,1973,56,1841,72,85,75,17,80,30,53,69,58
26/08/2021,Agosto,35,jueves,8,132,8,4,10,38,7,90,8,79,38,30,55,2705,53,2417,74,204,69,41,60,43,60,82,56
26/08/2021,Agosto,35,jueves,9,126,8,4,10,32,6,90,7,23,31,44,45,2722,53,2344,72,257,66,45,67,76,59,69,62
26/08/2021,Agosto,35,jueves,10,37,9,2,15,10,5,25,6,15,36,26,52,2385,52,2005,72,239,64,58,68,83,55,48,65
